"center_frequency_amplitude","center_frequency_amplitude_timestamp_before","center_frequency_amplitude_timestamp_after","peak_frequency","peak_amplitude","peak_timestamp_before","peak_timestamp_after"
"-78.0","2025-02-26T22:34:52.400675+00:00","2025-02-26T22:34:52.487189+00:00","8450000520.0","-77.83","2025-02-26T22:34:52.487189+00:00","2025-02-26T22:34:52.548179+00:00"
"-78.0","2025-02-26T22:34:52.548179+00:00","2025-02-26T22:34:52.645099+00:00","8450000520.0","-77.83","2025-02-26T22:34:52.645099+00:00","2025-02-26T22:34:52.705243+00:00"
"-78.0","2025-02-26T22:34:52.705243+00:00","2025-02-26T22:34:52.795742+00:00","8450000520.0","-77.83","2025-02-26T22:34:52.795742+00:00","2025-02-26T22:34:52.860556+00:00"
"-78.0","2025-02-26T22:34:52.861099+00:00","2025-02-26T22:34:52.954403+00:00","8450000520.0","-77.83","2025-02-26T22:34:52.954403+00:00","2025-02-26T22:34:53.024806+00:00"
"-78.0","2025-02-26T22:34:53.024806+00:00","2025-02-26T22:34:53.115615+00:00","8450000520.0","-77.83","2025-02-26T22:34:53.115615+00:00","2025-02-26T22:34:53.176008+00:00"
"-78.0","2025-02-26T22:34:53.176008+00:00","2025-02-26T22:34:53.266969+00:00","8450000520.0","-77.83","2025-02-26T22:34:53.266969+00:00","2025-02-26T22:34:53.327763+00:00"
"-78.0","2025-02-26T22:34:53.327763+00:00","2025-02-26T22:34:53.422973+00:00","8450000520.0","-77.83","2025-02-26T22:34:53.422973+00:00","2025-02-26T22:34:53.479959+00:00"
"-78.0","2025-02-26T22:34:53.479959+00:00","2025-02-26T22:34:53.565238+00:00","8450000520.0","-77.83","2025-02-26T22:34:53.565238+00:00","2025-02-26T22:34:53.633479+00:00"
"-78.0","2025-02-26T22:34:53.633479+00:00","2025-02-26T22:34:53.718349+00:00","8450000520.0","-77.83","2025-02-26T22:34:53.718349+00:00","2025-02-26T22:34:53.774001+00:00"
"-78.0","2025-02-26T22:34:53.774001+00:00","2025-02-26T22:34:53.873915+00:00","8450000520.0","-77.83","2025-02-26T22:34:53.873915+00:00","2025-02-26T22:34:53.937592+00:00"
"-78.0","2025-02-26T22:34:53.938224+00:00","2025-02-26T22:34:54.024497+00:00","8450000520.0","-77.83","2025-02-26T22:34:54.024497+00:00","2025-02-26T22:34:54.084713+00:00"
"-78.0","2025-02-26T22:34:54.084713+00:00","2025-02-26T22:34:54.165129+00:00","8450000520.0","-77.83","2025-02-26T22:34:54.165129+00:00","2025-02-26T22:34:54.225834+00:00"
"-78.0","2025-02-26T22:34:54.225834+00:00","2025-02-26T22:34:54.326506+00:00","8450000520.0","-77.83","2025-02-26T22:34:54.326506+00:00","2025-02-26T22:34:54.391293+00:00"
"-78.0","2025-02-26T22:34:54.391847+00:00","2025-02-26T22:34:54.471177+00:00","8450000520.0","-77.83","2025-02-26T22:34:54.471177+00:00","2025-02-26T22:34:54.539004+00:00"
"-78.0","2025-02-26T22:34:54.540029+00:00","2025-02-26T22:34:54.622525+00:00","8450000520.0","-77.83","2025-02-26T22:34:54.622525+00:00","2025-02-26T22:34:54.682482+00:00"
"-78.0","2025-02-26T22:34:54.682482+00:00","2025-02-26T22:34:54.768991+00:00","8450000520.0","-77.83","2025-02-26T22:34:54.768991+00:00","2025-02-26T22:34:54.837066+00:00"
"-78.0","2025-02-26T22:34:54.837066+00:00","2025-02-26T22:34:54.926560+00:00","8450000520.0","-77.83","2025-02-26T22:34:54.926560+00:00","2025-02-26T22:34:54.985551+00:00"
"-78.0","2025-02-26T22:34:54.986074+00:00","2025-02-26T22:34:55.070968+00:00","8450000520.0","-77.83","2025-02-26T22:34:55.070968+00:00","2025-02-26T22:34:55.131148+00:00"
"-78.0","2025-02-26T22:34:55.131148+00:00","2025-02-26T22:34:55.211191+00:00","8450000520.0","-77.83","2025-02-26T22:34:55.211191+00:00","2025-02-26T22:34:55.281434+00:00"
"-78.0","2025-02-26T22:34:55.281434+00:00","2025-02-26T22:34:55.372202+00:00","8450000520.0","-77.83","2025-02-26T22:34:55.372202+00:00","2025-02-26T22:34:55.438729+00:00"
"-78.0","2025-02-26T22:34:55.439723+00:00","2025-02-26T22:34:55.522487+00:00","8450000520.0","-77.83","2025-02-26T22:34:55.522487+00:00","2025-02-26T22:34:55.590511+00:00"
"-78.0","2025-02-26T22:34:55.590511+00:00","2025-02-26T22:34:55.674930+00:00","8450000520.0","-77.83","2025-02-26T22:34:55.674930+00:00","2025-02-26T22:34:55.744913+00:00"
"-78.0","2025-02-26T22:34:55.744913+00:00","2025-02-26T22:34:55.834653+00:00","8450000520.0","-77.83","2025-02-26T22:34:55.834653+00:00","2025-02-26T22:34:55.896694+00:00"
"-78.0","2025-02-26T22:34:55.896694+00:00","2025-02-26T22:34:55.986633+00:00","8450000520.0","-77.83","2025-02-26T22:34:55.986633+00:00","2025-02-26T22:34:56.046527+00:00"
"-78.0","2025-02-26T22:34:56.046527+00:00","2025-02-26T22:34:56.154450+00:00","8450000520.0","-77.83","2025-02-26T22:34:56.154450+00:00","2025-02-26T22:34:56.210844+00:00"
"-78.0","2025-02-26T22:34:56.210844+00:00","2025-02-26T22:34:56.301597+00:00","8450000520.0","-77.83","2025-02-26T22:34:56.301597+00:00","2025-02-26T22:34:56.372168+00:00"
"-78.0","2025-02-26T22:34:56.372168+00:00","2025-02-26T22:34:56.455864+00:00","8450000520.0","-77.83","2025-02-26T22:34:56.455864+00:00","2025-02-26T22:34:56.515994+00:00"
"-78.0","2025-02-26T22:34:56.515994+00:00","2025-02-26T22:34:56.607762+00:00","8450000520.0","-77.83","2025-02-26T22:34:56.607762+00:00","2025-02-26T22:34:56.666924+00:00"
"-78.0","2025-02-26T22:34:56.666924+00:00","2025-02-26T22:34:56.766868+00:00","8450000520.0","-77.83","2025-02-26T22:34:56.766868+00:00","2025-02-26T22:34:56.836859+00:00"
"-78.0","2025-02-26T22:34:56.836859+00:00","2025-02-26T22:34:56.929529+00:00","8450000520.0","-77.83","2025-02-26T22:34:56.929529+00:00","2025-02-26T22:34:56.997307+00:00"
"-78.0","2025-02-26T22:34:56.997307+00:00","2025-02-26T22:34:57.098259+00:00","8450000520.0","-77.83","2025-02-26T22:34:57.098259+00:00","2025-02-26T22:34:57.162597+00:00"
"-78.0","2025-02-26T22:34:57.163206+00:00","2025-02-26T22:34:57.248017+00:00","8450000520.0","-77.83","2025-02-26T22:34:57.248017+00:00","2025-02-26T22:34:57.308842+00:00"
"-78.0","2025-02-26T22:34:57.308842+00:00","2025-02-26T22:34:57.393100+00:00","8450000520.0","-77.83","2025-02-26T22:34:57.393100+00:00","2025-02-26T22:34:57.453948+00:00"
"-78.0","2025-02-26T22:34:57.453948+00:00","2025-02-26T22:34:57.554867+00:00","8450000520.0","-77.83","2025-02-26T22:34:57.554867+00:00","2025-02-26T22:34:57.615854+00:00"
"-78.0","2025-02-26T22:34:57.615854+00:00","2025-02-26T22:34:57.708539+00:00","8450000520.0","-77.83","2025-02-26T22:34:57.708539+00:00","2025-02-26T22:34:57.759945+00:00"
"-78.0","2025-02-26T22:34:57.759945+00:00","2025-02-26T22:34:57.860490+00:00","8450000520.0","-77.83","2025-02-26T22:34:57.860490+00:00","2025-02-26T22:34:57.930057+00:00"
"-78.0","2025-02-26T22:34:57.930057+00:00","2025-02-26T22:34:58.029173+00:00","8450000520.0","-77.83","2025-02-26T22:34:58.029173+00:00","2025-02-26T22:34:58.089659+00:00"
"-78.0","2025-02-26T22:34:58.089659+00:00","2025-02-26T22:34:58.179821+00:00","8450000520.0","-77.83","2025-02-26T22:34:58.179821+00:00","2025-02-26T22:34:58.242904+00:00"
"-78.0","2025-02-26T22:34:58.243456+00:00","2025-02-26T22:34:58.322560+00:00","8450000520.0","-77.83","2025-02-26T22:34:58.322560+00:00","2025-02-26T22:34:58.388267+00:00"
"-78.0","2025-02-26T22:34:58.389342+00:00","2025-02-26T22:34:58.476214+00:00","8450000520.0","-77.83","2025-02-26T22:34:58.476214+00:00","2025-02-26T22:34:58.530857+00:00"
"-78.0","2025-02-26T22:34:58.530857+00:00","2025-02-26T22:34:58.621541+00:00","8450000520.0","-77.83","2025-02-26T22:34:58.621541+00:00","2025-02-26T22:34:58.681684+00:00"
"-78.0","2025-02-26T22:34:58.681684+00:00","2025-02-26T22:34:58.776978+00:00","8450000520.0","-77.83","2025-02-26T22:34:58.776978+00:00","2025-02-26T22:34:58.837753+00:00"
"-78.0","2025-02-26T22:34:58.837753+00:00","2025-02-26T22:34:58.929979+00:00","8450000520.0","-77.83","2025-02-26T22:34:58.929979+00:00","2025-02-26T22:34:58.990440+00:00"
"-78.0","2025-02-26T22:34:58.990440+00:00","2025-02-26T22:34:59.081207+00:00","8450000520.0","-77.83","2025-02-26T22:34:59.081207+00:00","2025-02-26T22:34:59.141643+00:00"
"-78.0","2025-02-26T22:34:59.141643+00:00","2025-02-26T22:34:59.241898+00:00","8450000520.0","-77.83","2025-02-26T22:34:59.241898+00:00","2025-02-26T22:34:59.305178+00:00"
"-78.0","2025-02-26T22:34:59.305697+00:00","2025-02-26T22:34:59.391411+00:00","8450000520.0","-77.83","2025-02-26T22:34:59.391411+00:00","2025-02-26T22:34:59.444377+00:00"
"-78.0","2025-02-26T22:34:59.444377+00:00","2025-02-26T22:34:59.534801+00:00","8450000520.0","-77.83","2025-02-26T22:34:59.534801+00:00","2025-02-26T22:34:59.594878+00:00"
"-78.0","2025-02-26T22:34:59.602961+00:00","2025-02-26T22:34:59.690053+00:00","8450000520.0","-77.83","2025-02-26T22:34:59.690053+00:00","2025-02-26T22:34:59.750665+00:00"
"-78.0","2025-02-26T22:34:59.750665+00:00","2025-02-26T22:34:59.842605+00:00","8450000520.0","-77.83","2025-02-26T22:34:59.842605+00:00","2025-02-26T22:34:59.901553+00:00"
"-78.0","2025-02-26T22:34:59.902564+00:00","2025-02-26T22:34:59.981559+00:00","8450000520.0","-77.83","2025-02-26T22:34:59.981559+00:00","2025-02-26T22:35:00.048077+00:00"
"-78.0","2025-02-26T22:35:00.049123+00:00","2025-02-26T22:35:00.133882+00:00","8450000520.0","-77.83","2025-02-26T22:35:00.133882+00:00","2025-02-26T22:35:00.194197+00:00"
"-78.0","2025-02-26T22:35:00.194197+00:00","2025-02-26T22:35:00.284599+00:00","8450000520.0","-77.83","2025-02-26T22:35:00.284599+00:00","2025-02-26T22:35:00.351633+00:00"
"-78.0","2025-02-26T22:35:00.351633+00:00","2025-02-26T22:35:00.437360+00:00","8450000520.0","-77.83","2025-02-26T22:35:00.437360+00:00","2025-02-26T22:35:00.496749+00:00"
"-78.0","2025-02-26T22:35:00.496749+00:00","2025-02-26T22:35:00.585006+00:00","8450000520.0","-77.83","2025-02-26T22:35:00.585006+00:00","2025-02-26T22:35:00.649150+00:00"
"-78.0","2025-02-26T22:35:00.649150+00:00","2025-02-26T22:35:00.729728+00:00","8450000520.0","-77.83","2025-02-26T22:35:00.729728+00:00","2025-02-26T22:35:00.794991+00:00"
"-78.0","2025-02-26T22:35:00.794991+00:00","2025-02-26T22:35:00.884574+00:00","8450000520.0","-77.83","2025-02-26T22:35:00.884574+00:00","2025-02-26T22:35:00.943940+00:00"
"-78.0","2025-02-26T22:35:00.944943+00:00","2025-02-26T22:35:01.026439+00:00","8450000520.0","-77.83","2025-02-26T22:35:01.026439+00:00","2025-02-26T22:35:01.096624+00:00"
"-78.0","2025-02-26T22:35:01.096624+00:00","2025-02-26T22:35:01.186542+00:00","8450000520.0","-77.83","2025-02-26T22:35:01.186542+00:00","2025-02-26T22:35:01.247040+00:00"
"-78.0","2025-02-26T22:35:01.247040+00:00","2025-02-26T22:35:01.337702+00:00","8450000520.0","-77.83","2025-02-26T22:35:01.337702+00:00","2025-02-26T22:35:01.399659+00:00"
"-78.0","2025-02-26T22:35:01.399659+00:00","2025-02-26T22:35:01.485116+00:00","8450000520.0","-77.83","2025-02-26T22:35:01.485116+00:00","2025-02-26T22:35:01.539069+00:00"
"-78.0","2025-02-26T22:35:01.539069+00:00","2025-02-26T22:35:01.638186+00:00","8450000520.0","-77.83","2025-02-26T22:35:01.638186+00:00","2025-02-26T22:35:01.698346+00:00"
"-78.0","2025-02-26T22:35:01.698346+00:00","2025-02-26T22:35:01.788384+00:00","8450000520.0","-77.83","2025-02-26T22:35:01.788384+00:00","2025-02-26T22:35:01.849465+00:00"
"-78.0","2025-02-26T22:35:01.849465+00:00","2025-02-26T22:35:01.949257+00:00","8450000520.0","-77.83","2025-02-26T22:35:01.949257+00:00","2025-02-26T22:35:02.012172+00:00"
"-78.0","2025-02-26T22:35:02.012172+00:00","2025-02-26T22:35:02.102544+00:00","8450000520.0","-77.83","2025-02-26T22:35:02.102544+00:00","2025-02-26T22:35:02.163047+00:00"
"-78.0","2025-02-26T22:35:02.163047+00:00","2025-02-26T22:35:02.253523+00:00","8450000520.0","-77.83","2025-02-26T22:35:02.253523+00:00","2025-02-26T22:35:02.313945+00:00"
"-78.0","2025-02-26T22:35:02.313945+00:00","2025-02-26T22:35:02.404551+00:00","8450000520.0","-77.83","2025-02-26T22:35:02.404551+00:00","2025-02-26T22:35:02.472538+00:00"
"-78.0","2025-02-26T22:35:02.474156+00:00","2025-02-26T22:35:02.568106+00:00","8450000520.0","-77.83","2025-02-26T22:35:02.568106+00:00","2025-02-26T22:35:02.625340+00:00"
"-78.0","2025-02-26T22:35:02.625340+00:00","2025-02-26T22:35:02.716174+00:00","8450000520.0","-77.83","2025-02-26T22:35:02.716174+00:00","2025-02-26T22:35:02.776424+00:00"
"-78.0","2025-02-26T22:35:02.776424+00:00","2025-02-26T22:35:02.876946+00:00","8450000520.0","-77.83","2025-02-26T22:35:02.876946+00:00","2025-02-26T22:35:02.938365+00:00"
"-78.0","2025-02-26T22:35:02.938365+00:00","2025-02-26T22:35:03.032251+00:00","8450000520.0","-77.83","2025-02-26T22:35:03.032251+00:00","2025-02-26T22:35:03.092601+00:00"
"-78.0","2025-02-26T22:35:03.092601+00:00","2025-02-26T22:35:03.183332+00:00","8450000520.0","-77.83","2025-02-26T22:35:03.183332+00:00","2025-02-26T22:35:03.243909+00:00"
"-78.0","2025-02-26T22:35:03.243909+00:00","2025-02-26T22:35:03.344488+00:00","8450000520.0","-77.83","2025-02-26T22:35:03.344488+00:00","2025-02-26T22:35:03.409458+00:00"
"-78.0","2025-02-26T22:35:03.410410+00:00","2025-02-26T22:35:03.497868+00:00","8450000520.0","-77.83","2025-02-26T22:35:03.497868+00:00","2025-02-26T22:35:03.557622+00:00"
"-78.0","2025-02-26T22:35:03.557622+00:00","2025-02-26T22:35:03.653283+00:00","8450000520.0","-77.83","2025-02-26T22:35:03.653283+00:00","2025-02-26T22:35:03.712162+00:00"
"-78.0","2025-02-26T22:35:03.712162+00:00","2025-02-26T22:35:03.799744+00:00","8450000520.0","-77.83","2025-02-26T22:35:03.799744+00:00","2025-02-26T22:35:03.860187+00:00"
"-76.5","2025-02-26T22:35:03.860187+00:00","2025-02-26T22:35:03.956058+00:00","8450000520.0","-76.33","2025-02-26T22:35:03.956058+00:00","2025-02-26T22:35:04.016498+00:00"
"-76.5","2025-02-26T22:35:04.016498+00:00","2025-02-26T22:35:04.112737+00:00","8450000520.0","-76.33","2025-02-26T22:35:04.112737+00:00","2025-02-26T22:35:04.169844+00:00"
"-76.5","2025-02-26T22:35:04.169844+00:00","2025-02-26T22:35:04.260704+00:00","8450000520.0","-76.33","2025-02-26T22:35:04.260704+00:00","2025-02-26T22:35:04.321764+00:00"
"-76.5","2025-02-26T22:35:04.321764+00:00","2025-02-26T22:35:04.419192+00:00","8450000520.0","-76.33","2025-02-26T22:35:04.419192+00:00","2025-02-26T22:35:04.485876+00:00"
"-76.5","2025-02-26T22:35:04.485876+00:00","2025-02-26T22:35:04.579036+00:00","8450000520.0","-76.33","2025-02-26T22:35:04.579036+00:00","2025-02-26T22:35:04.638899+00:00"
"-76.5","2025-02-26T22:35:04.638899+00:00","2025-02-26T22:35:04.734356+00:00","8450000520.0","-76.33","2025-02-26T22:35:04.734356+00:00","2025-02-26T22:35:04.798353+00:00"
"-76.5","2025-02-26T22:35:04.798353+00:00","2025-02-26T22:35:04.890916+00:00","8450000520.0","-76.33","2025-02-26T22:35:04.890916+00:00","2025-02-26T22:35:04.951463+00:00"
"-76.5","2025-02-26T22:35:04.952409+00:00","2025-02-26T22:35:05.035025+00:00","8450000520.0","-76.33","2025-02-26T22:35:05.035025+00:00","2025-02-26T22:35:05.100326+00:00"
"-76.5","2025-02-26T22:35:05.100326+00:00","2025-02-26T22:35:05.188769+00:00","8450000520.0","-76.33","2025-02-26T22:35:05.188769+00:00","2025-02-26T22:35:05.249074+00:00"
"-76.5","2025-02-26T22:35:05.249074+00:00","2025-02-26T22:35:05.339854+00:00","8450000520.0","-76.33","2025-02-26T22:35:05.339854+00:00","2025-02-26T22:35:05.406711+00:00"
"-76.5","2025-02-26T22:35:05.406711+00:00","2025-02-26T22:35:05.486476+00:00","8450000520.0","-76.33","2025-02-26T22:35:05.486476+00:00","2025-02-26T22:35:05.546904+00:00"
"-76.5","2025-02-26T22:35:05.557617+00:00","2025-02-26T22:35:05.642630+00:00","8450000520.0","-76.33","2025-02-26T22:35:05.642630+00:00","2025-02-26T22:35:05.694064+00:00"
"-76.5","2025-02-26T22:35:05.694064+00:00","2025-02-26T22:35:05.789268+00:00","8450000520.0","-76.33","2025-02-26T22:35:05.789268+00:00","2025-02-26T22:35:05.852817+00:00"
"-76.5","2025-02-26T22:35:05.852817+00:00","2025-02-26T22:35:05.938690+00:00","8450000520.0","-76.33","2025-02-26T22:35:05.938690+00:00","2025-02-26T22:35:06.001464+00:00"
"-76.5","2025-02-26T22:35:06.001464+00:00","2025-02-26T22:35:06.102174+00:00","8450000520.0","-76.33","2025-02-26T22:35:06.102174+00:00","2025-02-26T22:35:06.167743+00:00"
"-76.5","2025-02-26T22:35:06.168748+00:00","2025-02-26T22:35:06.253699+00:00","8450000520.0","-76.33","2025-02-26T22:35:06.253699+00:00","2025-02-26T22:35:06.316674+00:00"
"-76.5","2025-02-26T22:35:06.316674+00:00","2025-02-26T22:35:06.411513+00:00","8450000520.0","-76.33","2025-02-26T22:35:06.411513+00:00","2025-02-26T22:35:06.471538+00:00"
"-76.5","2025-02-26T22:35:06.472364+00:00","2025-02-26T22:35:06.559522+00:00","8450000520.0","-76.33","2025-02-26T22:35:06.559522+00:00","2025-02-26T22:35:06.625924+00:00"
"-76.5","2025-02-26T22:35:06.625924+00:00","2025-02-26T22:35:06.715855+00:00","8450000520.0","-76.33","2025-02-26T22:35:06.715855+00:00","2025-02-26T22:35:06.775028+00:00"
"-76.5","2025-02-26T22:35:06.775028+00:00","2025-02-26T22:35:06.869796+00:00","8450000520.0","-76.33","2025-02-26T22:35:06.869796+00:00","2025-02-26T22:35:06.939076+00:00"
"-76.5","2025-02-26T22:35:06.939076+00:00","2025-02-26T22:35:07.019639+00:00","8450000520.0","-76.33","2025-02-26T22:35:07.019639+00:00","2025-02-26T22:35:07.089751+00:00"
"-76.5","2025-02-26T22:35:07.089751+00:00","2025-02-26T22:35:07.180965+00:00","8450000520.0","-76.33","2025-02-26T22:35:07.180965+00:00","2025-02-26T22:35:07.248542+00:00"
"-76.5","2025-02-26T22:35:07.248542+00:00","2025-02-26T22:35:07.334955+00:00","8450000520.0","-76.33","2025-02-26T22:35:07.334955+00:00","2025-02-26T22:35:07.396909+00:00"
"-76.5","2025-02-26T22:35:07.396909+00:00","2025-02-26T22:35:07.482975+00:00","8450000520.0","-76.33","2025-02-26T22:35:07.482975+00:00","2025-02-26T22:35:07.544155+00:00"
"-76.5","2025-02-26T22:35:07.544155+00:00","2025-02-26T22:35:07.633038+00:00","8450000520.0","-76.33","2025-02-26T22:35:07.633038+00:00","2025-02-26T22:35:07.690319+00:00"
"-76.5","2025-02-26T22:35:07.690319+00:00","2025-02-26T22:35:07.786312+00:00","8450000520.0","-76.33","2025-02-26T22:35:07.786312+00:00","2025-02-26T22:35:07.846156+00:00"
"-76.5","2025-02-26T22:35:07.847155+00:00","2025-02-26T22:35:07.933704+00:00","8450000520.0","-76.33","2025-02-26T22:35:07.933704+00:00","2025-02-26T22:35:07.990147+00:00"
"-76.5","2025-02-26T22:35:07.990147+00:00","2025-02-26T22:35:08.080900+00:00","8450000520.0","-76.33","2025-02-26T22:35:08.080900+00:00","2025-02-26T22:35:08.141021+00:00"
"-76.5","2025-02-26T22:35:08.141021+00:00","2025-02-26T22:35:08.231751+00:00","8450000520.0","-76.33","2025-02-26T22:35:08.231751+00:00","2025-02-26T22:35:08.298243+00:00"
"-76.5","2025-02-26T22:35:08.299238+00:00","2025-02-26T22:35:08.379976+00:00","8450000520.0","-76.33","2025-02-26T22:35:08.379976+00:00","2025-02-26T22:35:08.445564+00:00"
"-76.5","2025-02-26T22:35:08.445564+00:00","2025-02-26T22:35:08.536316+00:00","8450000520.0","-76.33","2025-02-26T22:35:08.536316+00:00","2025-02-26T22:35:08.596662+00:00"
"-76.5","2025-02-26T22:35:08.596662+00:00","2025-02-26T22:35:08.697463+00:00","8450000520.0","-76.33","2025-02-26T22:35:08.697463+00:00","2025-02-26T22:35:08.766490+00:00"
"-76.5","2025-02-26T22:35:08.766490+00:00","2025-02-26T22:35:08.851073+00:00","8450000520.0","-76.33","2025-02-26T22:35:08.851073+00:00","2025-02-26T22:35:08.913347+00:00"
"-76.5","2025-02-26T22:35:08.913347+00:00","2025-02-26T22:35:08.998988+00:00","8450000520.0","-76.33","2025-02-26T22:35:08.998988+00:00","2025-02-26T22:35:09.055323+00:00"
"-76.5","2025-02-26T22:35:09.055323+00:00","2025-02-26T22:35:09.146279+00:00","8450000520.0","-76.33","2025-02-26T22:35:09.146279+00:00","2025-02-26T22:35:09.206620+00:00"
"-76.5","2025-02-26T22:35:09.206620+00:00","2025-02-26T22:35:09.297418+00:00","8450000520.0","-76.33","2025-02-26T22:35:09.297418+00:00","2025-02-26T22:35:09.364500+00:00"
"-76.5","2025-02-26T22:35:09.365477+00:00","2025-02-26T22:35:09.449362+00:00","8450000520.0","-76.33","2025-02-26T22:35:09.449362+00:00","2025-02-26T22:35:09.510218+00:00"
"-76.5","2025-02-26T22:35:09.510218+00:00","2025-02-26T22:35:09.600758+00:00","8450000520.0","-76.33","2025-02-26T22:35:09.600758+00:00","2025-02-26T22:35:09.661510+00:00"
"-76.5","2025-02-26T22:35:09.661510+00:00","2025-02-26T22:35:09.751987+00:00","8450000520.0","-76.33","2025-02-26T22:35:09.751987+00:00","2025-02-26T22:35:09.812893+00:00"
"-76.5","2025-02-26T22:35:09.812893+00:00","2025-02-26T22:35:09.905646+00:00","8450000520.0","-76.33","2025-02-26T22:35:09.905646+00:00","2025-02-26T22:35:09.970048+00:00"
"-76.5","2025-02-26T22:35:09.971048+00:00","2025-02-26T22:35:10.055803+00:00","8450000520.0","-76.33","2025-02-26T22:35:10.056323+00:00","2025-02-26T22:35:10.115903+00:00"
"-76.5","2025-02-26T22:35:10.116132+00:00","2025-02-26T22:35:10.200610+00:00","8450000520.0","-76.33","2025-02-26T22:35:10.200610+00:00","2025-02-26T22:35:10.261252+00:00"
"-76.5","2025-02-26T22:35:10.261252+00:00","2025-02-26T22:35:10.351869+00:00","8450000520.0","-76.33","2025-02-26T22:35:10.351869+00:00","2025-02-26T22:35:10.412157+00:00"
"-76.5","2025-02-26T22:35:10.412157+00:00","2025-02-26T22:35:10.496483+00:00","8450000520.0","-76.33","2025-02-26T22:35:10.496483+00:00","2025-02-26T22:35:10.557135+00:00"
"-76.5","2025-02-26T22:35:10.557135+00:00","2025-02-26T22:35:10.647866+00:00","8450000520.0","-76.33","2025-02-26T22:35:10.647866+00:00","2025-02-26T22:35:10.707954+00:00"
"-76.5","2025-02-26T22:35:10.707954+00:00","2025-02-26T22:35:10.808572+00:00","8450000520.0","-76.33","2025-02-26T22:35:10.808572+00:00","2025-02-26T22:35:10.869139+00:00"
